planner,num_agents,num_robots,f,d,active_time,completion_time,planner_time,damage,num_disabled
SeparateTravelingPlanner,300,17,2.0,3,112.28595184506602,112.28595184506602,1.619527816772461,17426.39520607019,300
SeparateTravelingPlanner,300,17,2.0,3,137.49811075585333,137.49811075585333,1.5042786598205566,17462.560557353907,300
SeparateTravelingPlanner,300,17,2.0,3,137.7690461975293,137.7690461975293,1.6880404949188232,17907.08168123147,300
SeparateTravelingPlanner,300,17,2.0,3,124.22282079624091,124.22282079624091,1.504507064819336,17223.270849327262,300
SeparateTravelingPlanner,300,17,2.0,3,131.6016315455184,131.6016315455184,1.6955478191375732,16977.498909331476,300
SeparateTravelingPlanner,300,17,2.0,3,118.25922302032505,118.25922302032505,1.550351619720459,17521.182693296345,300
SeparateTravelingPlanner,300,17,2.0,3,136.37995669057736,136.37995669057736,1.602398157119751,18182.755302999034,300
SeparateTravelingPlanner,300,17,2.0,3,119.90630766218469,119.90630766218469,1.6920833587646484,17629.941142829546,300
SeparateTravelingPlanner,300,17,2.0,3,114.34041197265489,114.34041197265489,1.75372314453125,15774.226496571624,300
SeparateTravelingPlanner,300,17,2.0,3,109.79487056994856,109.79487056994856,1.6027131080627441,16860.12617664892,300
SeparateTravelingPlanner,300,17,2.0,3,111.26087053635615,111.26087053635615,1.4922115802764893,17029.44582385538,300
SeparateTravelingPlanner,300,17,2.0,3,108.82598700183281,108.82598700183281,1.737372875213623,16642.316764658506,300
SeparateTravelingPlanner,300,10,2.0,5,111.84693614423108,111.84693614423108,2.690803050994873,17153.295252425873,300
SeparateTravelingPlanner,300,10,2.0,5,119.38496416375897,119.38496416375897,2.706146478652954,18617.354754740565,300
SeparateTravelingPlanner,300,10,2.0,5,124.38310359309912,124.38310359309912,2.5764002799987793,17419.59859837492,300
SeparateTravelingPlanner,300,10,2.0,5,120.53763940947916,120.53763940947916,2.5334062576293945,19419.179264572085,300
SeparateTravelingPlanner,300,10,2.0,5,110.8962214038327,110.8962214038327,2.645005941390991,17729.40061464202,300
SeparateTravelingPlanner,300,10,2.0,5,112.76057118756106,112.76057118756106,2.7539889812469482,17525.53952043643,300
SeparateTravelingPlanner,300,10,2.0,5,127.6877146146579,127.6877146146579,2.6666905879974365,17663.548813262805,300
SeparateTravelingPlanner,300,10,2.0,5,114.84410405166332,114.84410405166332,2.672592878341675,17618.93497120234,300
SeparateTravelingPlanner,300,10,2.0,5,121.29703389447187,121.29703389447187,2.5803449153900146,18070.145423802387,300
SeparateTravelingPlanner,300,10,2.0,5,112.71409541422335,112.71409541422335,3.0280511379241943,17689.905709712035,300
SeparateTravelingPlanner,300,10,2.0,5,107.28251013753686,107.28251013753686,2.6909310817718506,17233.707486107745,300
SeparateTravelingPlanner,300,10,2.0,5,110.22493281557075,110.22493281557075,2.6318531036376953,17200.326277510725,300
SeparateTravelingPlanner,300,10,2.0,5,110.17521266471071,110.17521266471071,2.7555153369903564,17496.227993233035,300
SeparateTravelingPlanner,300,10,2.0,5,137.86783061698117,137.86783061698117,2.745656967163086,18756.578256068115,300
SeparateTravelingPlanner,300,10,2.0,5,119.43256634346076,119.43256634346076,2.6933891773223877,18694.125644031104,300
SeparateTravelingPlanner,300,10,2.0,5,110.56130145535673,110.56130145535673,2.564098358154297,17807.740014338884,300
SeparateTravelingPlanner,300,10,2.0,5,124.08092802133919,124.08092802133919,2.8018338680267334,17158.88282234902,300
SeparateTravelingPlanner,300,10,2.0,5,120.15351036578372,120.15351036578372,2.5530803203582764,16739.315060908666,300
SeparateTravelingPlanner,300,10,2.0,5,113.69263104241443,113.69263104241443,2.7998571395874023,18207.944592805477,300
SeparateTravelingPlanner,300,10,2.0,5,132.71339797000172,132.71339797000172,2.5370569229125977,18620.091625490797,300
SeparateTravelingPlanner,300,10,2.0,5,112.39796670331043,112.39796670331043,2.8495025634765625,17736.96535499453,300
SeparateTravelingPlanner,300,10,2.0,5,135.2563996928459,135.2563996928459,2.5150463581085205,18680.328460816065,300
SeparateTravelingPlanner,300,10,2.0,5,113.3408595137472,113.3408595137472,2.929481267929077,16863.005581349542,300
SeparateTravelingPlanner,300,10,2.0,5,129.4260256530828,129.4260256530828,2.616325855255127,18510.990687183792,300
SeparateTravelingPlanner,300,10,2.0,5,111.28076487497245,111.28076487497245,2.801177978515625,17465.889625521686,300
SeparateTravelingPlanner,300,10,2.0,5,121.38252720722231,121.38252720722231,2.643136978149414,18548.099461281658,300
SeparateTravelingPlanner,300,10,2.0,5,128.06520190430228,128.06520190430228,2.783672332763672,17121.11159890108,300
SeparateTravelingPlanner,300,10,2.0,5,118.45839278676874,118.45839278676874,2.65962553024292,17494.169180139485,300
