planner,num_agents,num_robots,f,d,active_time,completion_time,planner_time,damage,num_disabled
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,138.99731746157514,66.38798189163208,43015.692845268466,44
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,150.81258893081025,61.559375286102295,43615.24644947524,43
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,161.10499179321175,66.63419795036316,43761.60584557592,41
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,152.28570498487258,61.76374697685242,43918.317544631704,40
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,121.51312013261611,54.551812171936035,43430.104896442775,36
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,146.3947719557813,53.640928983688354,42970.11680400702,46
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,163.60252280791366,49.352821588516235,43893.228979796215,48
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,168.39450798917832,54.68749165534973,43517.8043987595,51
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,180.19487273660974,55.780799865722656,44014.75584440556,48
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,163.0032092252577,53.08080697059631,43759.08973684348,44
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,162.16331323482729,51.76292562484741,44188.726239085954,42
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,178.4582610485603,53.1947922706604,44137.27177303677,46
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,148.3119556554169,56.006218671798706,43144.49602701412,44
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,168.54533058311546,53.537686347961426,44568.44957365762,45
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,133.9249461083327,52.789801359176636,43433.26230795073,40
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,127.51243305227293,57.44143462181091,43381.44329950829,38
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,155.01202897026707,57.99055290222168,43850.059957593345,44
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,127.70455912486234,57.4890353679657,43359.653748805315,39
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,140.59545184529117,56.31676959991455,43870.05694285469,38
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,150.08363094258175,55.87748122215271,43761.64839060218,43
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,150.4267551059192,58.815114974975586,43097.42270909825,45
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,172.57402084357776,60.2925763130188,43316.92272285906,45
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,151.62909446553527,56.486883878707886,43709.420997313304,41
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,138.14221114605368,51.84808897972107,44146.19385974904,39
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,114.33130828689833,61.65267729759216,43583.09555132127,34
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,152.95051444112872,52.82162666320801,43901.13870482461,42
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,151.30293828061303,45.83331871032715,43075.73321500415,46
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,148.65951038543994,54.850165128707886,42409.74172003175,50
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,145.85755515780198,59.25351858139038,42810.76649463743,50
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,143.72501610723253,55.51910376548767,43017.88482207092,44
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,137.12903195561498,56.749348163604736,41794.657561503984,51
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,128.98736479590448,52.444140672683716,42676.7618116743,43
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,170.42240553703977,53.556586265563965,42460.34280281629,54
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,146.63874468579985,58.574838399887085,42775.485248298304,46
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,140.29021794878642,56.47986388206482,42364.94004723326,47
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,146.34549677833525,59.07293224334717,41740.966266254705,54
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,139.24542933871112,60.67551803588867,42724.088493274496,48
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,144.69915334144113,61.36122369766235,41845.07729551381,54
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,153.24712735126025,59.88254737854004,42593.74022021221,49
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,138.673809590392,57.9401741027832,42528.04240439648,45
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,148.96652549474803,61.364495277404785,43031.14067971204,46
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,151.651532157099,57.590333700180054,42755.87139715039,47
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,139.39862344556616,57.685197830200195,42113.4739805543,48
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,144.03433475287588,59.029388427734375,43310.60309437258,46
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,146.15330975171946,56.164790868759155,42233.50612546492,51
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,107.86692558562568,63.02966618537903,42634.91401577569,38
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,135.5068551511971,60.85270714759827,42664.23699997661,46
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,141.85952846263908,54.722784757614136,42175.717962086695,50
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,155.98473399229113,55.5074667930603,42877.70578720627,49
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,134.0409595148302,57.17011594772339,42740.709223754755,45
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,138.14001972289213,59.84123468399048,41897.09601729372,49
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,166.47716857533663,63.008161306381226,41843.920776724364,54
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,154.79839188076315,57.99573063850403,42527.10383974911,50
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,142.72647776193847,54.734477519989014,43072.18381783136,47
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,149.1965370504977,58.92033314704895,42211.46646651645,51
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,132.0870163730836,51.59992051124573,42692.86075044868,44
Practical100StaticLineLackPlanner,200,5,1.5,5,-1,129.25024546264171,50.99374580383301,41721.28921604752,48
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,134.13327099561926,57.10320425033569,41517.79877800826,51
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,132.66938188239536,60.41728210449219,41649.99779251962,53
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,139.39124538588868,53.627920389175415,41865.36875549644,50
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,129.86797428655018,56.07208514213562,40744.53897741844,55
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,136.87221634419373,53.30310010910034,41387.80561842126,53
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,151.45773567696173,61.23349976539612,41139.35559738167,56
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,144.2961254805172,57.464664936065674,41581.54689865277,53
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,124.43033022316965,53.53509593009949,41271.23457220684,49
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,129.7592298774376,54.944612979888916,40675.36110175662,55
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,123.04892504771719,49.25161552429199,41770.53046838363,49
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,128.0480621426906,58.03269124031067,40945.91837078128,54
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,136.85022782147587,58.0825080871582,41286.13668177344,52
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,121.93070872295642,58.751022815704346,41597.30601598156,46
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,146.54419631266066,52.47834348678589,41846.946403052876,53
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,138.49534673003555,67.1635332107544,41814.63661746599,49
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,129.53320517069662,57.399306535720825,41131.211076616164,51
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,127.09969919112956,50.63372850418091,42531.60985853225,46
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,128.69022549432302,51.06786823272705,41171.89022333291,52
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,137.50939793617943,57.144506216049194,41657.033157782964,51
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,131.89404465141084,60.92625045776367,41326.17445996619,53
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,126.01373763326056,55.302335262298584,41036.10418606957,52
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,141.31578290827883,57.61725902557373,41684.79018250096,52
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,132.3857716520815,55.41184997558594,41495.77442080241,52
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,135.73511832056448,59.0127170085907,40957.951842107635,54
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,148.02010176190507,63.60464572906494,40847.239168799046,54
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,137.44391829771973,58.43798780441284,41659.38016059695,50
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,129.579379533903,56.49765062332153,41945.030241453154,50
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,137.40465565167872,67.09179854393005,41123.46130696249,54
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,116.4738294510117,59.957096338272095,42005.8805258775,44
Practical100StaticLineLackPlanner,200,5,1.6,5,-1,114.58152584564058,53.330867767333984,40832.51189014947,49
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,131.5196262578545,62.54389524459839,40711.524427301425,55
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,120.38283128486609,62.41527533531189,40998.81061085056,53
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,133.6233342802556,58.18939733505249,41078.75438948022,53
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,120.07904498034918,63.10937476158142,40026.407775530366,56
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,125.04752320001602,56.47001242637634,40411.846533525604,55
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,134.779196438194,71.79955053329468,40165.164428630436,57
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,131.07105189048514,66.1585214138031,40712.224658190666,54
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,122.95729476073254,62.758384466171265,40496.5821888528,53
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,117.6318056106266,63.37825846672058,40008.352767082026,55
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,112.1864414962588,58.0334153175354,41051.28047188755,50
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,116.40071654150438,63.442774295806885,40133.90859944692,55
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,133.2302955713716,61.47794151306152,40435.34426906191,56
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,110.30101197609827,62.36433720588684,40684.48687337168,48
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,133.78092655557344,57.22894549369812,41170.493105927264,53
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,127.41821160524675,61.649462938308716,40754.28449405834,52
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,117.42159808976739,64.02153873443604,40513.519115488765,51
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,118.33668700348352,56.65726041793823,41947.96198322688,47
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,117.35174821495063,58.02822279930115,40399.95232252139,53
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,124.43981117251137,82.26203680038452,40990.48423283588,51
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,127.56235243079672,85.01237869262695,40409.62614223677,57
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,129.66585532106345,63.56061625480652,40368.88690601351,57
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,127.35959293683399,61.04977583885193,40984.339358394864,52
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,120.02331250083648,59.27979230880737,40673.35675019662,53
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,122.97762768225694,64.39237713813782,40092.0290557063,55
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,143.03054410473175,70.53092217445374,39951.28607117869,58
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,130.1213364385075,59.28953742980957,40956.794486349216,52
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,117.25556178213412,54.28342413902283,41328.839353864714,50
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,133.07255777054684,66.38736915588379,40389.91251952378,57
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,121.2408470430342,59.230548620224,41149.62399007519,50
Practical100StaticLineLackPlanner,200,5,1.7,5,-1,104.21398372326684,52.55710434913635,39934.409673344446,51
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,121.28362719898269,60.97862100601196,39613.102630076224,58
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,111.264232956678,55.56758904457092,40326.99973774838,54
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,123.89625461415864,57.04087734222412,40387.41915059947,54
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,111.27965511700563,57.642523765563965,39533.641943183145,56
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,115.5355890670096,56.419358015060425,39717.37199275219,56
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,127.2574117274122,61.1579372882843,39266.193934872645,59
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,121.14117096855658,58.862204790115356,40176.01108840651,54
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,116.40496745261248,57.023234128952026,39602.796625327115,56
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,114.99588251687604,57.96673321723938,39493.95679850536,57
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,103.53227300907382,53.60061812400818,40227.287105604715,52
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,108.07595065525358,60.918925762176514,39484.66860094656,56
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,123.12662982132031,59.0094358921051,39869.538987059044,56
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,119.49355500386191,56.28702449798584,39687.85691390888,56
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,124.06605426980865,56.676517724990845,40479.87428498415,54
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,117.726690410943,55.584391593933105,39885.894014703925,54
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,106.99825117641566,57.336766719818115,39597.70996375633,53
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,110.24623864980475,54.93119406700134,41001.79162152202,50
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,111.12723583626006,56.06391620635986,39692.929977125095,55
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,116.49661396778338,61.25915884971619,40402.49956009454,52
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,116.58783115041103,63.63550066947937,39784.078429254776,57
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,118.43658260401362,59.66992950439453,39735.895763032,57
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,117.25696219062675,61.07338547706604,40277.38405349375,53
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,111.28333906225252,59.997177600860596,40210.13815795166,53
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,121.90472445371917,63.75031399726868,39498.745792652975,58
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,129.46926260000004,66.52156329154968,39164.73174390426,58
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,119.78786005740456,61.53092169761658,40240.8919475072,53
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,108.01239458468943,56.115238189697266,40866.68099399247,50
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,123.16299857614207,65.4612386226654,39295.7234660019,60
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,115.01051526962287,58.457765340805054,40288.499768481255,53
Practical100StaticLineLackPlanner,200,5,1.8,5,-1,96.4343750188313,52.60429239273071,39537.649629418214,51
Practical100StaticLineLackPlanner,200,5,1.9,5,-1,113.3222626544506,62.146416664123535,39151.34348649336,58
Practical100StaticLineLackPlanner,200,5,1.9,5,-1,104.16885186221042,60.20634913444519,39748.22861584445,55
Practical100StaticLineLackPlanner,200,5,1.9,5,-1,116.25345438995433,59.4826295375824,39791.2651216906,55
Practical100StaticLineLackPlanner,200,5,1.9,5,-1,107.33247306119611,62.7236442565918,38735.13976215929,59
Practical100StaticLineLackPlanner,200,5,1.9,5,-1,108.52553059345756,60.623615980148315,39120.84260669753,57
Practical100StaticLineLackPlanner,200,5,1.9,5,-1,118.70191575241216,65.0694055557251,38580.21633592788,60
Practical100StaticLineLackPlanner,200,5,1.9,5,-1,113.68723431787087,67.88728761672974,39386.4000163615,56
Practical100StaticLineLackPlanner,200,5,1.9,5,-1,108.70122561036185,65.26943945884705,39171.38708216105,56
Practical100StaticLineLackPlanner,200,5,1.9,5,-1,107.84278114617621,65.87570595741272,39086.23002037547,57
Practical100StaticLineLackPlanner,200,5,1.9,5,-1,97.01555493258464,60.53799653053284,39686.25857658898,53
Practical100StaticLineLackPlanner,200,5,1.9,5,-1,101.14971999462605,66.30185055732727,39096.79968395144,56
